"LLAVEHOG","LLAVEVIV","P2_8","FOLIO","VIV_SEL","HOGAR","EST_DIS","UPM_DIS","FAC_HOG"
"09877011","0987701","02","09877","01","1","049","00609",4460
"09878011","0987801","01","09878","01","1","127","01491",1834
"09879041","0987904","00","09879","04","1","106","01286",3116
"09880011","0988001","02","09880","01","1","138","01603",1445
"09881101","0988110","02","09881","10","1","052","00768",1450
"09882041","0988204","01","09882","04","1","104","01242",1019
"09883091","0988309","02","09883","09","1","105","01254",2584
"09884181","0988418","01","09884","18","1","071","00939",2376
"09885051","0988505","01","09885","05","1","163","01939",1728
"09886201","0988620","00","09886","20","1","028","00279",1313
"09887181","0988718","01","09887","18","1","081","01018",5909
"09888011","0988801","04","09888","01","1","046","00554",2509
"09889031","0988903","01","09889","03","1","144","01684",4596
"09890021","0989002","03","09890","02","1","113","01388",3090
"09891201","0989120","01","09891","20","1","109","01374",2508
"09892031","0989203","01","09892","03","1","009","00075",3170
"09893201","0989320","00","09893","20","1","051","00765",1494
"09894011","0989401","02","09894","01","1","086","01070",12734
"09895131","0989513","01","09895","13","1","173","02041",4774
"09896041","0989604","01","09896","04","1","031","00378",1800
"09897041","0989704","01","09897","04","1","175","02061",5349
"09898011","0989801","02","09898","01","1","140","01660",1423
"09899111","0989911","03","09899","11","1","056","00833",4741
"09900141","0990014","03","09900","14","1","062","00881",1964
"09901181","0990118","01","09901","18","1","039","00451",3817
"09902191","0990219","01","09902","19","1","110","01377",3890
"09903021","0990302","01","09903","02","1","088","01109",4626
"09904021","0990402","00","09904","02","1","031","00383",1756
"09905031","0990503","02","09905","03","1","139","01634",1295
"09906031","0990603","01","09906","03","1","146","01727",3564
"09907021","0990702","01","09907","02","1","039","00451",3817
"09908041","0990804","00","09908","04","1","055","00822",1371
"09909051","0990905","02","09909","05","1","094","01146",3601
"09910031","0991003","01","09910","03","1","050","00720",3279
"09911041","0991104","02","09911","04","1","109","01372",3454
"09912051","0991205","00","09912","05","1","031","00388",1595
"09913011","0991301","00","09913","01","1","052","00771",1323
"09914041","0991404","00","09914","04","1","163","01933",1756
"09915011","0991501","02","09915","01","1","011","00136",2692
"09916041","0991604","02","09916","04","1","134","01575",1775
"09917161","0991716","03","09917","16","1","173","02043",4521
"09918131","0991813","01","09918","13","1","071","00936",2779
"09919051","0991905","01","09919","05","1","063","00882",3147
"09920081","0992008","00","09920","08","1","136","01592",1094
"09921011","0992101","01","09921","01","1","048","00577",3999
"09922161","0992216","01","09922","16","1","061","00877",2869
"09923161","0992316","02","09923","16","1","159","01844",2105
"09924031","0992403","01","09924","03","1","087","01095",11960
"09925031","0992503","03","09925","03","1","054","00803",1326
"09926051","0992605","03","09926","05","1","050","00682",3886
"09927041","0992704","03","09927","04","1","009","00081",2980
"09928031","0992803","01","09928","03","1","139","01648",1096
"09929051","0992905","02","09929","05","1","049","00654",3163
"09930041","0993004","02","09930","04","1","175","02051",6551
"09931011","0993101","02","09931","01","1","091","01124",3957
"09932131","0993213","04","09932","13","1","101","01219",985
"09933041","0993304","00","09933","04","1","157","01836",3583
"09934051","0993405","01","09934","05","1","189","02164",1145
"09935031","0993503","02","09935","03","1","029","00312",1588
"09936031","0993603","01","09936","03","1","132","01554",1316
"09937111","0993711","01","09937","11","1","173","02041",4774
"09938101","0993810","02","09938","10","1","038","00445",7240
"09939041","0993904","02","09939","04","1","076","00967",28513
"09940051","0994005","03","09940","05","1","085","01062",3180
"09941061","0994106","04","09941","06","1","173","02042",4624
"09942051","0994205","02","09942","05","1","163","01923",1853
"09943011","0994301","02","09943","01","1","131","01524",1703
"09944081","0994408","03","09944","08","1","178","02085",2014
"09945141","0994514","01","09945","14","1","057","00838",3502
"09946041","0994604","02","09946","04","1","030","00355",1437
"09947021","0994702","02","09947","02","1","017","00199",609
"09948091","0994809","00","09948","09","1","187","02149",1504
"09949031","0994903","01","09949","03","1","053","00784",1272
"09950101","0995010","01","09950","10","1","077","00969",10589
"09951051","0995105","02","09951","05","1","105","01247",2799
"09952041","0995204","01","09952","04","1","104","01243",963
"09953021","0995302","01","09953","02","1","031","00385",1728
"09954041","0995404","03","09954","04","1","183","02117",2111
"09955131","0995513","02","09955","13","1","056","00833",4741
"09956031","0995603","01","09956","03","1","144","01688",2926
"09957041","0995704","01","09957","04","1","045","00522",3170
"09958181","0995818","01","09958","18","1","067","00923",1581
"09959041","0995904","01","09959","04","1","182","02096",2228
"09960111","0996011","02","09960","11","1","172","02035",8923
"09961031","0996103","02","09961","03","1","156","01825",2210
"09962051","0996205","01","09962","05","1","125","01468",1809
"09963171","0996317","01","09963","17","1","032","00391",636
"09964021","0996402","01","09964","02","1","169","02012",673
"09965041","0996504","03","09965","04","1","074","00955",2938
"09966161","0996616","02","09966","16","1","094","01150",839
"09967031","0996703","01","09967","03","1","108","01354",3285
"09968041","0996804","02","09968","04","1","050","00761",1061
"09969051","0996905","03","09969","05","1","144","01686",3272
"09970031","0997003","01","09970","03","1","100","01210",1538
"09971011","0997101","00","09971","01","1","025","00264",995
"09972011","0997201","01","09972","01","1","058","00844",5426
"09973091","0997309","02","09973","09","1","090","01116",3460
"09974011","0997401","01","09974","01","1","045","00534",2917
"09975011","0997501","01","09975","01","1","017","00183",732
"09976171","0997617","00","09976","17","1","081","01018",5909
"09977051","0997705","00","09977","05","1","068","00928",1288
"09978091","0997809","00","09978","09","1","043","00482",3070
"09979181","0997918","01","09979","18","1","155","01819",1628
"09980021","0998002","01","09980","02","1","132","01547",1533
"09981071","0998107","01","09981","07","1","136","01589",1281
"09982181","0998218","01","09982","18","1","123","01461",2454
"09983041","0998304","02","09983","04","1","005","00037",1190
"09984031","0998403","02","09984","03","1","085","01044",11976
"09985051","0998505","01","09985","05","1","166","01971",658
"09986041","0998604","02","09986","04","1","009","00094",2118
"09987141","0998714","02","09987","14","1","095","01154",485
"09988141","0998814","03","09988","14","1","166","01971",658
"09989201","0998920","03","09989","20","1","143","01681",2188
"09990011","0999001","02","09990","01","1","049","00613",4248
"09991091","0999109","01","09991","09","1","125","01466",2305
"09992021","0999202","01","09992","02","1","114","01401",3180
"09993011","0999301","02","09993","01","1","163","01923",1853
"09994051","0999405","01","09994","05","1","029","00286",1778
"09995031","0999503","01","09995","03","1","065","00904",2203
"09996201","0999620","02","09996","20","1","068","00928",1288
"09997051","0999705","02","09997","05","1","140","01659",1429
"09998011","0999801","02","09998","01","1","016","00177",582
"09999141","0999914","02","09999","14","1","159","01843",2250
"10000041","1000004","01","10000","04","1","029","00315",1574
"10001041","1000104","01","10001","04","1","060","00869",7626
"10002021","1000202","01","10002","02","1","081","01017",6441
"10003011","1000301","02","10003","01","1","049","00615",4169
"10003012","1000301","01","10003","01","2","049","00615",4169
"10004031","1000403","02","10004","03","1","029","00322",1449
"10005041","1000504","04","10005","04","1","059","00859",6264
"10006121","1000612","02","10006","12","1","178","02084",2239
"10007051","1000705","02","10007","05","1","091","01121",4338
"10008031","1000803","01","10008","03","1","150","01760",2425
"10009041","1000904","01","10009","04","1","174","02046",5443
"10010051","1001005","04","10010","05","1","103","01234",1068
"10011031","1001103","02","10011","03","1","036","00440",645
"10012141","1001214","01","10012","14","1","116","01407",6595
"10013031","1001303","00","10013","03","1","067","00919",1831
"10014071","1001407","01","10014","07","1","110","01377",3890
"10015041","1001504","02","10015","04","1","108","01369",2848
"10016121","1001612","02","10016","12","1","012","00143",609
"10017051","1001705","02","10017","05","1","002","00004",1716
"10018051","1001805","01","10018","05","1","182","02095",2255
"10019041","1001904","02","10019","04","1","005","00028",1464
"10020011","1002001","02","10020","01","1","189","02164",1145
"10021041","1002104","01","10021","04","1","049","00667",2893
"10022201","1002220","01","10022","20","1","166","01969",729
"10023031","1002303","01","10023","03","1","102","01224",1185
"10024131","1002413","00","10024","13","1","071","00939",2376
"10025011","1002501","01","10025","01","1","021","00227",882
"10026041","1002604","02","10026","04","1","064","00892",3147
"10027061","1002706","00","10027","06","1","039","00447",4920
"10028031","1002803","01","10028","03","1","187","02149",1504
"10029031","1002903","01","10029","03","1","035","00418",826
"10030051","1003005","02","10030","05","1","163","01942",1708
"10031021","1003102","00","10031","02","1","040","00470",2325
"10032031","1003203","01","10032","03","1","151","01780",2117
"10033051","1003305","01","10033","05","1","104","01241",1027
"10034091","1003409","01","10034","09","1","057","00838",3502
"10035021","1003502","00","10035","02","1","146","01730",3310
"10036041","1003604","03","10036","04","1","053","00787",1233
"10037101","1003710","02","10037","10","1","088","01111",4301
"10038021","1003802","02","10038","02","1","030","00330",1652
"10039031","1003903","01","10039","03","1","034","00397",960
"10040101","1004010","01","10040","10","1","067","00920",1739
"10041031","1004103","01","10041","03","1","122","01449",5146
"10042051","1004205","00","10042","05","1","030","00345",1490
"10043051","1004305","02","10043","05","1","164","01962",1817
"10044031","1004403","01","10044","03","1","048","00577",3999
"10045031","1004503","02","10045","03","1","036","00439",646
"10046041","1004604","01","10046","04","1","131","01528",848
"10046042","1004604","01","10046","04","2","131","01528",848
"10047011","1004701","03","10047","01","1","082","01020",15428
"10048091","1004809","02","10048","09","1","154","01815",2566
"10049051","1004905","02","10049","05","1","113","01390",3214
"10050031","1005003","00","10050","03","1","065","00906",1456
"10051011","1005101","01","10051","01","1","048","00587",3640
"10052021","1005202","00","10052","02","1","106","01256",3877
"10053121","1005312","02","10053","12","1","027","00276",1431
"10054181","1005418","00","10054","18","1","111","01380",3726
"10055051","1005505","02","10055","05","1","127","01492",1817
"10056021","1005602","02","10056","02","1","040","00461",4346
"10057031","1005703","01","10057","03","1","009","00074",3176
"10058071","1005807","00","10058","07","1","111","01382",3286
"10059031","1005903","03","10059","03","1","050","00708",3458
"10060091","1006009","04","10060","09","1","111","01380",3726
"10061011","1006101","02","10061","01","1","007","00060",4118
"10062041","1006204","01","10062","04","1","055","00820",1487
"10063011","1006301","00","10063","01","1","044","00503",2774
"10064041","1006404","01","10064","04","1","106","01284",3150
"10065041","1006504","02","10065","04","1","023","00245",744
"10066011","1006601","01","10066","01","1","052","00774",1138
"10067021","1006702","01","10067","02","1","029","00323",1414
"10068091","1006809","01","10068","09","1","153","01809",2602
"10069061","1006906","02","10069","06","1","032","00390",691
"10070041","1007004","01","10070","04","1","126","01478",1530
"10070042","1007004","01","10070","04","2","126","01478",1530
"10071051","1007105","01","10071","05","1","145","01715",2472
"10072061","1007206","00","10072","06","1","160","01847",1348
"10073031","1007303","02","10073","03","1","107","01307",3227
"10074071","1007407","02","10074","07","1","100","01210",1538
"10075051","1007505","02","10075","05","1","044","00502",2777
"10076031","1007603","02","10076","03","1","131","01518",2249
"10077101","1007710","02","10077","10","1","008","00063",1922
"10078021","1007802","01","10078","02","1","122","01454",4215
"10079021","1007902","01","10079","02","1","106","01284",3150
"10080161","1008016","01","10080","16","1","100","01209",1651
"10081021","1008102","02","10081","02","1","049","00644",3450
"10082021","1008202","01","10082","02","1","163","01933",1756
"10083051","1008305","01","10083","05","1","105","01249",2799
"10084161","1008416","02","10084","16","1","037","00443",3934
"10085051","1008505","01","10085","05","1","029","00315",1574
"10086141","1008614","02","10086","14","1","118","01415",5024
"10087021","1008702","03","10087","02","1","151","01790",1603
"10088051","1008805","02","10088","05","1","032","00390",691
"10089041","1008904","02","10089","04","1","164","01959",1904
"10090041","1009004","01","10090","04","1","176","02076",5691
